code,alpha,beta_mkt,beta_smb,beta_hml,t_alpha,r_squared,observations,name
601698,129602.78435156867,1172571.9270843216,146399.18917423114,71833.57490091141,0.9373579700582795,0.005697269107256431,47,中国卫通
601728,-0.007949522756031998,0.3692578218061999,-0.19712998952371963,0.45957620348615946,-0.33313545625651575,0.021996552571309058,47,中国电信
601766,-0.014820719705186756,0.48655181764615907,-0.19439465002007406,0.49171502301665976,-0.6362020811964094,0.02744626595323474,47,中国南车
601788,-0.008363016086109008,1.1893716530910707,-0.48056658714834377,0.23875074753822,-0.33336677379304486,0.11166255530930291,47,光大证券
601800,-0.012073007886353702,1.0585397012339497,-0.725940615655503,1.150149201359174,-0.48693853864066966,0.13928384219175682,47,中国交建
601808,-0.018800208626431336,0.3267328416966555,0.3233896803838642,0.41340152385564544,-0.7127271914414183,0.014660279301509593,47,中海油服
601816,-0.016836182220837135,0.2627003260125707,-0.30541212586285993,0.2673419621434533,-0.7286759034638531,0.01636336739715405,47,京沪高铁
601818,-0.02063068827821339,0.313228664428554,-0.2345433822194022,0.42127593832542815,-0.9067824106501204,0.023081691647060976,47,光大银行
601825,-0.013858873394889549,0.38666752055097064,0.13355371189826967,0.4139898048199194,-0.5888696176425235,0.01568209976158319,47,沪农商行
601838,-0.008732067613373256,0.6001035742955139,-0.9150020562277015,0.4783532268096417,-0.3675515353035571,0.088922316402126,47,成都银行
601857,-0.004812351470043757,0.5177902494638389,-0.28919549640535835,0.9832521452642291,-0.20825728015979567,0.09178533237012354,47,中国石油
601868,-0.0012327774464191135,0.54723175827352,-0.13506313510966797,0.36605235896364524,-0.14501019012258606,0.16032437314584957,47,中国能建
601872,-26571.612757759456,-240404.9004736055,-30015.362590306915,-14728.115502304487,-0.9373567530057794,0.005697246447196935,47,招商轮船
601877,-0.026047961866665553,0.9616205914309517,0.08350430008497711,-0.033658616179740725,-1.0443026310205132,0.11507533580440821,47,正泰电器
601878,-0.01720715669609269,0.814970292571121,-0.07110080699890695,0.2403617377407867,-0.7170957669178043,0.058798626057840475,47,浙商证券
601881,-0.003247257081785004,1.086755548638583,-0.27708393465990483,0.5050513100753703,-0.1334675647520348,0.08526354870013697,47,中国银河
601888,-11.706041123493543,-104.63589953706149,-14.595627909388519,-6.605056611630503,-0.9374809638768079,0.005607054265071243,47,中国国旅
601898,0.0090457203084325,0.26596221239049334,-0.8595544709135741,0.5037489335854378,0.3560684463784182,0.08372888486882823,47,中煤能源
601899,-76.68609185351211,-693.4182079911998,-87.2501613712872,-42.842754888717394,-0.9370478179000368,0.005687278419214237,47,紫金矿业
601901,-0.019613276394694523,0.8797351924922234,2.915965853392266e-05,0.34817717359534367,-0.8172740367548093,0.06476018763804581,47,方正证券
601916,-0.01966257093466113,0.3849975890151456,-0.22085536854841592,0.4273396689132098,-0.8635801582859939,0.023135624886209682,47,浙商银行
601919,-0.013617860023430739,0.8347131281350635,-0.16769832845850938,0.6756071134187143,-0.5465012648614248,0.051474090361575686,47,中国远洋
601939,-0.011120250780983956,0.04310262712190095,-0.04750633662709902,0.3000935469995812,-0.48550254694793465,0.01177833413033702,47,建设银行
601985,-0.017590108807132313,0.02707709166441736,-0.10336645737695825,0.4417359078508548,-0.7571340426567889,0.02883779034102174,47,中国核电
601988,-0.011856720724419758,0.00806003136473997,-0.12255279288516419,0.2829478033021063,-0.5184331388733107,0.015411711821744611,47,中国银行
601995,-0.02336287215491579,0.9930753707655385,-0.1015760948515868,0.3896614592152979,-0.9195973876768995,0.07044383128818688,47,中金公司
601998,-0.009210087285869722,0.6480760785775604,-0.2804512177356163,1.0579457351956494,-0.39306680801653027,0.09645504759616064,47,中信银行
603019,0.01673940165800725,0.8228969704372414,0.5735287166675789,-0.4282054065378219,0.541530176741573,0.13798178530630978,47,中科曙光
603195,-0.01567887531089346,0.6207533723839058,-0.7094629615055684,0.1180563996870047,-0.6571952777490804,0.05426388916587066,47,公牛集团
603259,6.734085476364049,61.469022060512856,7.39680974279384,3.244262350361069,0.9389963764782576,0.00586098107891786,47,药明康德
603260,11.112444180830767,101.53757692604732,12.69085296164927,5.965374768437151,0.9376483850783383,0.005832183496355392,47,合盛硅业
603288,-0.019220084326594798,0.9422610145929394,-1.1123460875524551,-0.03514072051279077,-0.8038252561138428,0.12659515222021556,47,海天味业
603369,-0.01294745802370073,1.1150422977899699,-0.927430166431553,-0.040225689735036846,-0.5156417714317149,0.1308481966849564,47,今世缘
603392,-0.01837640058128011,0.9585405618319631,-0.08697253921205006,0.29617463443262537,-0.6281025916682109,0.05418887658285687,47,万泰生物
603501,-0.41672550579938145,-2.7374781103754566,-0.35359703967310663,-0.29485958840962867,-0.937948363172585,0.0028595686745449544,47,韦尔股份
603799,-4121.597280848465,-37288.69481708758,-4656.035796745103,-2285.2238762719967,-0.9373536597327852,0.0056967493455153395,47,华友钴业
603893,1.953049250317203,18.464934067735825,3.0505842485475365,0.9345952019658252,0.9516508378938888,0.006676093091029234,47,瑞芯微
603986,0.005897076522530724,0.8913358116487915,-0.5946424467586479,-0.6143515357008884,0.2094057199829714,0.1298345986110332,47,兆易创新
603993,-9073.810538435691,-82093.81203222524,-10250.541469192078,-5029.77193896346,-0.9373548659320993,0.005697108725186473,47,洛阳钼业
605117,1.2527879198267613,11.455512933957547,0.8036182523544904,-0.5102165432590062,0.967230784133942,0.006806081672330211,47,德业股份
605499,0.002039480727020546,0.4349615190414336,-0.3048314845229603,-0.2959064582498519,0.0798622606871634,0.040874122980855465,47,东鹏饮料
688008,0.14150429163804337,2.0546649445526843,0.2191914530758838,-0.3709416920027786,1.1129570681641614,0.026995955554434903,47,澜起科技
688009,-0.00828749424966611,0.5914866177044955,-0.08257633012255326,0.44990607687964024,-0.5659010415463986,0.07036465391381297,47,中国通号
688012,0.013320868542560264,0.14807481423578808,0.33683256715998733,-0.8824252394041061,0.547670182344253,0.1390739625179509,47,中微公司
688082,-28.000179791574816,-253.11846408684588,-31.48440635914397,-16.453863789118707,-0.9366579744382871,0.005651876153240809,47,盛美上海
688111,-0.007296930291544858,0.3573513504680362,0.5131580276419087,-0.4550796319032968,-0.16558473557311484,0.03722986374056558,47,金山办公
688126,-0.060534557007985566,0.0381633770157694,0.19759802864194814,-0.5007227307912328,-0.8283729738703213,0.005205313285017166,47,沪硅产业
688169,-6.153461598501243,-54.522969762256245,-7.974949749336865,-3.5271180117356877,-0.936260135514186,0.005511397392432005,47,石头科技
688187,-4.034397720288877,-36.11919554044708,-4.7036130753611065,-2.7578556193369943,-0.9347145174896611,0.005467942287822214,47,时代电气
688223,5.166490231049685,47.19970656955626,6.334587602381632,2.6955852614282114,0.9378199529184907,0.0058810885928916035,47,晶科能源
688256,0.17675082923345325,1.8902603867564436,1.0547145731808112,-0.3054109302644304,1.781108350345781,0.04928110368572092,47,寒武纪
688303,17.407201693950253,158.83711157608948,20.06625350971961,9.885302890306885,0.9373332614924423,0.0057932789964676434,47,大全能源
688396,-0.016438993930364503,0.7925934342514022,-0.03223533746396352,-0.08715299189324957,-0.6660200926121398,0.08421833309639382,47,华润微
688981,0.6332736356403712,6.0559021206727754,1.1428127306522828,-0.11852151977630006,0.9761678840404938,0.007950931561264696,47,中芯国际
