code,date,收盘,ret,换手率,mkt_cap,PB
601698,2023-05-15,17.58,0.0086,0.95,74264695542.95999,1.7178586581451032
601698,2023-05-16,16.7,-0.0501,0.84,70547236380.4,0.7051517954693373
601698,2023-05-17,16.94,0.0144,0.69,71561088879.28,3.8010773236426134
601698,2023-05-18,17.2,0.015300000000000001,0.94,72659429086.4,2.3151406413296773
601698,2023-05-19,17.34,0.008100000000000001,1.0,73250843044.08,1.8306878080318676
601698,2023-05-22,17.08,-0.015,0.62,72152502836.95999,4.11430132846942
601698,2023-05-23,16.73,-0.020499999999999997,0.51,70673967942.76,2.1539787091265032
601698,2023-05-24,16.94,0.0126,0.64,71561088879.28,3.375944996446699
601698,2023-05-25,16.92,-0.0012,0.73,71476601171.04001,4.1786980821414055
601698,2023-05-26,17.23,0.0183,0.91,72786160648.76,1.5261738260926192
601698,2023-05-29,17.15,-0.0046,0.79,72448209815.79999,4.095672051728662
601698,2023-05-30,17.91,0.0443,1.74,75658742728.92,3.0774012247094618
601698,2023-05-31,17.84,-0.0039000000000000003,1.0,75363035750.08,2.803132399054754
601698,2023-06-01,18.24,0.022400000000000003,1.67,77052789914.87999,1.1618868450120428
601698,2023-06-02,18.21,-0.0016,1.02,76926058352.52,2.4815462712569714
601698,2023-06-05,18.02,-0.0104,1.27,76123425124.24,4.009516654788442
601698,2023-06-06,17.49,-0.0294,0.97,73884500855.87999,3.052979304533422
601698,2023-06-07,17.47,-0.0011,0.66,73800013147.64,0.7193300716465147
601698,2023-06-08,17.22,-0.0143,0.63,72743916794.64,0.8338821958222201
601698,2023-06-09,17.59,0.0215,0.78,74306939397.08,3.4056129602537206
601698,2023-06-12,17.37,-0.0125,0.81,73377574606.44,3.7580204760207914
601698,2023-06-13,17.85,0.0276,0.96,75405279604.20001,1.3268354341704132
601698,2023-06-14,17.86,0.0006,0.86,75447523458.31999,3.5379396662586
601698,2023-06-15,17.47,-0.0218,0.72,73800013147.64,0.6392527311941708
601698,2023-06-16,18.23,0.0435,1.55,77010546060.76,3.639809512002601
601698,2023-06-19,18.74,0.027999999999999997,1.62,79164982620.87999,2.2829795009470644
601698,2023-06-20,18.78,0.0021,1.24,79333958037.36,0.7933517144426028
601698,2023-06-21,19.49,0.0378,2.56,82333271679.87999,3.3740001569150317
601698,2023-06-26,20.45,0.0493,2.38,86388681675.4,0.5835089708501506
601698,2023-06-27,21.47,0.0499,2.83,90697554795.64,3.695979111888538
601698,2023-06-28,20.7,-0.0359,2.42,87444778028.4,3.444501039767255
601698,2023-06-29,19.82,-0.0425,2.16,83727318865.84,3.9034666761203716
601698,2023-06-30,19.82,0.0,1.52,83727318865.84,0.5276811451118428
601698,2023-07-03,19.85,0.0015,1.26,83854050428.20001,3.8627948910762346
601698,2023-07-04,20.93,0.054400000000000004,2.71,88416386673.16,3.8846992767179898
601698,2023-07-05,19.74,-0.056900000000000006,1.86,83389368032.87999,2.1942327521489178
601698,2023-07-06,19.51,-0.011699999999999999,0.98,82417759388.12001,0.5803580663445467
601698,2023-07-07,18.88,-0.0323,0.88,79756396578.56,2.0014636727987263
601698,2023-07-10,19.64,0.0403,1.3,82966929491.68001,3.9650340182833173
601698,2023-07-11,19.75,0.005600000000000001,1.07,83431611887.0,3.9695391433661853
601698,2023-07-12,19.72,-0.0015,0.97,83304880324.64,4.297392208495192
601698,2023-07-13,19.24,-0.024300000000000002,1.15,81277175326.87999,1.2548296925259517
601698,2023-07-14,19.65,0.0213,1.1,83009173345.79999,2.6685408162983357
601698,2023-07-17,19.75,0.0051,0.92,83431611887.0,1.212349405174623
601698,2023-07-18,19.22,-0.0268,0.65,81192687618.64,2.130011104847866
601698,2023-07-19,18.7,-0.0271,0.67,78996007204.4,2.8411140089963607
601698,2023-07-20,17.93,-0.0412,0.93,75743230437.16,1.1208948128288991
601698,2023-07-21,17.8,-0.0073,0.46,75194060333.6,3.8165162819915492
601698,2023-07-24,17.73,-0.0039000000000000003,0.36,74898353354.76,0.9941067596288992
601698,2023-07-25,18.17,0.0248,0.51,76757082936.04001,4.782744388264012
601698,2023-07-26,17.63,-0.0297,0.51,74475914813.56,2.569988214287941
601698,2023-07-27,17.55,-0.0045000000000000005,0.45,74137963980.6,3.3435823904313238
601698,2023-07-28,17.65,0.005699999999999999,0.65,74560402521.79999,3.279548706957096
601698,2023-07-31,17.84,0.0108,0.43,75363035750.08,4.240294962162828
601698,2023-08-01,17.79,-0.0028000000000000004,0.37,75151816479.48,1.411661381753907
601698,2023-08-02,17.54,-0.0141,0.31,74095720126.48,3.6074312920615985
601698,2023-08-03,17.58,0.0023,0.27,74264695542.95999,3.3944109852220476
601698,2023-08-04,17.9,0.0182,0.74,75616498874.79999,4.433380088904288
601698,2023-08-07,17.66,-0.0134,0.42,74602646375.92,1.4335025947623183
601698,2023-08-08,17.33,-0.0187,0.42,73208599189.95999,2.896589754582554
601698,2023-08-09,17.19,-0.008100000000000001,0.27,72617185232.28,2.0555103848129423
601698,2023-08-10,17.24,0.0029,0.2,72828404502.87999,2.0084985130669955
601698,2023-08-11,16.78,-0.026699999999999998,0.45,70885187213.36,4.112510186699587
601698,2023-08-14,16.88,0.006,0.33,71307625754.56,0.680413318652042
601698,2023-08-15,16.61,-0.016,0.29,70167041693.31999,3.772783339504069
601698,2023-08-16,16.38,-0.0138,0.28,69195433048.56,1.3655215431552168
601698,2023-08-17,16.89,0.0311,0.5,71349869608.68001,2.6897612211442503
601698,2023-08-18,16.46,-0.0255,0.3,69533383881.52,1.808652000723023
601698,2023-08-21,16.36,-0.0060999999999999995,0.23,69110945340.31999,3.7137554649812845
601698,2023-08-22,16.7,0.0208,0.39,70547236380.4,2.495750111784143
601698,2023-08-23,16.16,-0.0323,0.33,68266068257.92,2.6587470911945745
601698,2023-08-24,16.22,0.0037,0.3,68519531382.63999,3.1438040048827625
601698,2023-08-25,15.49,-0.045,0.52,65435730031.88,1.8488059308006708
601698,2023-08-28,15.79,0.0194,0.57,66703045655.479996,0.9329811481983162
601698,2023-08-29,16.51,0.045599999999999995,0.54,69744603152.12001,3.140059952358376
601698,2023-08-30,17.33,0.049699999999999994,1.36,73208599189.95999,1.2984337695703068
601698,2023-08-31,16.99,-0.0196,0.62,71772308149.87999,4.395491779087063
601698,2023-09-01,17.29,0.0177,0.71,73039623773.48,3.30601042474757
601698,2023-09-04,17.58,0.0168,0.94,74264695542.95999,3.2082664018407514
601698,2023-09-05,17.84,0.0148,1.1,75363035750.08,1.1110973578480459
601698,2023-09-06,18.2,0.0202,1.42,76883814498.4,1.5512542883832505
601698,2023-09-07,17.45,-0.0412,0.94,73715525439.4,1.781949554471479
601698,2023-09-08,19.2,0.1003,2.62,81108199910.4,0.8042166395950927
601698,2023-09-11,19.41,0.0109,3.87,81995320846.92,2.9196061900325665
601698,2023-09-12,19.82,0.021099999999999997,2.84,83727318865.84,1.1064516677486584
601698,2023-09-13,18.45,-0.0691,1.8,77939910851.4,1.1246541783445614
601698,2023-09-14,18.45,0.0,1.45,77939910851.4,3.8123193681528322
601698,2023-09-15,17.85,-0.0325,1.08,75405279604.20001,4.54263955032363
601698,2023-09-18,17.72,-0.0073,0.78,74856109500.64,4.631802370982685
601698,2023-09-19,16.94,-0.044000000000000004,0.96,71561088879.28,0.6526037734030475
601698,2023-09-20,16.84,-0.0059,0.61,71138650338.08,4.124151821885924
601698,2023-09-21,17.02,0.010700000000000001,0.74,71899039712.24,1.2201028775361171
601698,2023-09-22,17.29,0.0159,0.78,73039623773.48,4.57186236952893
601698,2023-09-25,16.9,-0.0226,0.57,71392113462.79999,1.7596856983462794
601698,2023-09-26,16.98,0.004699999999999999,0.67,71730064295.76,4.626576269217407
601698,2023-09-27,16.8,-0.0106,0.48,70969674921.6,3.901805343470925
601698,2023-09-28,16.91,0.006500000000000001,0.42,71434357316.92,3.9328646434998293
601698,2023-10-09,17.71,0.0473,1.3,74813865646.52,1.456890426933189
601698,2023-10-10,17.94,0.013000000000000001,0.96,75785474291.28,1.8534492030789838
601698,2023-10-11,17.98,0.0022,0.93,75954449707.76,2.5491666038821554
601698,2023-10-12,17.82,-0.0089,0.61,75278548041.84,3.225261651976786
601698,2023-10-13,17.86,0.0022,0.76,75447523458.31999,4.40391946735717
601698,2023-10-16,17.75,-0.0062,0.57,74982841063.0,3.068874904609449
601698,2023-10-17,19.53,0.1003,1.81,82502247096.36,2.895904312445158
601698,2023-10-18,19.69,0.008199999999999999,3.03,83178148762.28,4.511721426681515
601698,2023-10-19,20.08,0.019799999999999998,3.21,84825659072.95999,0.8650892925556716
601698,2023-10-20,18.5,-0.0787,2.13,78151130122.0,3.87643951220482
601698,2023-10-23,20.36,0.1005,2.63,86008486988.31999,2.486571947755971
601698,2023-10-24,20.2,-0.0079,3.85,85332585322.4,3.244937685820603
601698,2023-10-25,20.13,-0.0034999999999999996,2.57,85036878343.56,4.406646264752366
601698,2023-10-26,20.28,0.0075,2.75,85670536155.36,1.773652630756853
601698,2023-10-27,19.46,-0.0404,2.19,82206540117.52,1.2772433168514494
601698,2023-10-30,19.34,-0.0062,1.44,81699613868.08,0.6182503838483739
601698,2023-10-31,18.94,-0.0207,1.53,80009859703.28,4.59721076004776
601698,2023-11-01,18.49,-0.023799999999999998,1.15,78108886267.87999,3.123722396584142
601698,2023-11-02,18.0,-0.0265,1.06,76038937416.0,2.6173959262388693
601698,2023-11-03,18.45,0.025,1.21,77939910851.4,4.215796995701089
601698,2023-11-06,18.73,0.0152,1.04,79122738766.76,4.352180543171601
601698,2023-11-07,18.9,0.0091,1.19,79840884286.79999,4.096124922896813
601698,2023-11-08,18.83,-0.0037,0.98,79545177307.95999,4.771673267247472
601698,2023-11-09,18.53,-0.0159,0.77,78277861684.36,4.665867517679689
601698,2023-11-10,19.34,0.0437,1.91,81699613868.08,2.7146564031478313
601698,2023-11-13,19.78,0.022799999999999997,1.72,83558343449.36,1.0208818807664213
601698,2023-11-14,19.49,-0.0147,1.15,82333271679.87999,3.0668672145792404
601698,2023-11-15,19.78,0.0149,1.45,83558343449.36,4.76127234374333
601698,2023-11-16,19.31,-0.023799999999999998,0.84,81572882305.72,4.969371939437667
601698,2023-11-17,18.98,-0.0171,0.85,80178835119.76,2.8877562907545697
601698,2023-11-20,19.14,0.0084,0.78,80854736785.68001,4.2734553217648
601698,2023-11-21,18.62,-0.027200000000000002,0.99,78658056371.44,1.240747094593419
601698,2023-11-22,18.48,-0.0075,0.68,78066642413.76,2.200598869086833
601698,2023-11-23,18.62,0.0076,0.55,78658056371.44,3.9912318732528376
601698,2023-11-24,18.14,-0.0258,0.57,76630351373.68001,1.0448254369881333
601698,2023-11-27,18.1,-0.0022,0.38,76461375957.20001,0.6051075652633189
601698,2023-11-28,18.41,0.0171,0.62,77770935434.92,2.592978357611169
601698,2023-11-29,18.09,-0.0174,0.35,76419132103.08,1.6298640240891598
601698,2023-11-30,18.14,0.0028000000000000004,0.36,76630351373.68001,2.20277766809398
601698,2023-12-01,18.06,-0.0044,0.71,76292400540.72,3.7299291039263776
601698,2023-12-04,18.42,0.0199,0.68,77813179289.04001,3.9136310980549127
601698,2023-12-05,17.77,-0.0353,0.51,75067328771.24,3.383086099305747
601698,2023-12-06,17.6,-0.0096,0.39,74349183251.20001,3.2995484001627826
601698,2023-12-07,17.63,0.0017000000000000001,0.38,74475914813.56,1.7110539671144362
601698,2023-12-08,18.02,0.022099999999999998,0.64,76123425124.24,3.2224929446622945
601698,2023-12-11,18.21,0.0105,0.41,76926058352.52,4.318488925143109
601698,2023-12-12,18.19,-0.0011,0.29,76841570644.28,3.431538012957006
601698,2023-12-13,17.94,-0.0137,0.34,75785474291.28,2.807308770942882
601698,2023-12-14,17.74,-0.0111,0.25,74940597208.87999,1.072848753462694
601698,2023-12-15,17.65,-0.0051,0.23,74560402521.79999,2.3438968655871726
601698,2023-12-18,17.17,-0.027200000000000002,0.35,72532697524.04001,1.8116153885127995
601698,2023-12-19,17.13,-0.0023,0.27,72363722107.56,0.8135629223607548
601698,2023-12-20,16.77,-0.021,0.28,70842943359.24,3.6383572572314793
601698,2023-12-21,17.06,0.0173,0.3,72068015128.72,4.001240194470444
601698,2023-12-22,16.97,-0.0053,0.29,71687820441.64,4.807750539439063
601698,2023-12-25,17.16,0.011200000000000002,0.2,72490453669.92,0.5859846009734669
601698,2023-12-26,16.0,-0.0676,0.72,67590166592.0,4.053043678017801
601698,2023-12-27,16.16,0.01,0.36,68266068257.92,3.130091928527764
601698,2023-12-28,16.84,0.0421,0.71,71138650338.08,2.7998336971266595
601698,2023-12-29,17.25,0.024300000000000002,0.55,72870648357.0,1.1895920669014632
601698,2024-01-02,17.11,-0.008100000000000001,0.34,72279234399.31999,4.149315709532635
601698,2024-01-03,16.91,-0.011699999999999999,0.31,71434357316.92,3.2427396202697896
601698,2024-01-04,16.6,-0.0183,0.25,70124797839.20001,0.8948281376933758
601698,2024-01-05,16.08,-0.0313,0.41,67928117424.95999,4.134642121668879
601698,2024-01-08,15.66,-0.026099999999999998,0.3,66153875551.92,0.8378970797554672
601698,2024-01-09,15.29,-0.0236,0.52,64590852949.479996,2.248988973116872
601698,2024-01-10,14.96,-0.0216,0.37,63196805763.520004,2.9996465717016823
601698,2024-01-11,15.22,0.0174,0.32,64295145970.64,0.6572209784186864
601698,2024-01-12,15.68,0.0302,0.74,66238363260.159996,4.407509295412316
601698,2024-01-15,15.02,-0.0421,0.6,63450268888.24,3.6227101059565907
601698,2024-01-16,14.98,-0.0027,0.39,63281293471.76,0.733095658878523
601698,2024-01-17,14.54,-0.0294,0.26,61422563890.479996,2.1336354595099145
601698,2024-01-18,14.63,0.0062,0.51,61802758577.560005,0.7657066836515303
601698,2024-01-19,14.65,0.0014000000000000002,0.34,61887246285.8,3.0050154312172084
601698,2024-01-22,14.09,-0.0382,0.37,59521590455.08,2.0534990079379822
601698,2024-01-23,14.28,0.013500000000000002,0.27,60324223683.36,4.572742344087093
601698,2024-01-24,14.73,0.0315,0.49,62225197118.76,1.4255556345580125
601698,2024-01-25,16.06,0.09029999999999999,1.3,67843629716.71999,3.9241583836640177
601698,2024-01-26,15.56,-0.0311,0.78,65731437010.72,0.768339871452131
601698,2024-01-29,15.62,0.0039000000000000003,0.94,65984900135.439995,2.4887911231958135
601698,2024-01-30,14.9,-0.0461,0.55,62943342638.8,2.2448190433816904
601698,2024-01-31,14.23,-0.045,0.53,60113004412.76,1.718708524619051
601698,2024-02-01,14.28,0.0034999999999999996,0.41,60324223683.36,0.5977504778595584
601698,2024-02-02,13.84,-0.0308,0.56,58465494102.08,4.288147035128611
601698,2024-02-05,12.99,-0.061399999999999996,0.63,54874766501.88,4.7769443520015855
601698,2024-02-06,13.79,0.0616,0.55,58254274831.479996,3.126493919797083
601698,2024-02-07,14.03,0.0174,0.62,59268127330.36,0.6819348004124663
601698,2024-02-08,14.6,0.0406,0.61,61676027015.2,4.099045446849492
601698,2024-02-19,14.82,0.0151,0.81,62605391805.840004,4.562919407336652
601698,2024-02-20,15.09,0.0182,0.67,63745975867.08,4.031753656844613
601698,2024-02-21,15.04,-0.0033,0.62,63534756596.479996,4.376414747492191
601698,2024-02-22,15.52,0.0319,0.79,65562461594.24,1.4285897442941382
601698,2024-02-23,15.51,-0.0006,0.65,65520217740.12,1.4131956098729086
601698,2024-02-26,15.37,-0.009000000000000001,0.71,64928803782.439995,0.5709564323014237
601698,2024-02-27,16.91,0.1002,1.91,71434357316.92,4.8835833914121
601698,2024-02-28,16.16,-0.0444,1.76,68266068257.92,4.469634826982423
601698,2024-02-29,16.83,0.0415,1.2,71096406483.95999,0.8167597396789656
601698,2024-03-01,17.18,0.0208,1.29,72574941378.16,2.4550700181431178
601698,2024-03-04,17.02,-0.009300000000000001,0.94,71899039712.24,0.9764772190969002
601698,2024-03-05,16.6,-0.024700000000000003,0.92,70124797839.20001,4.452392402413306
601698,2024-03-06,16.61,0.0006,0.56,70167041693.31999,0.6422552170547988
601698,2024-03-07,16.11,-0.0301,0.74,68054848987.32,2.874441323748802
601698,2024-03-08,16.59,0.0298,0.7,70082553985.08,2.310848264119493
601698,2024-03-11,16.56,-0.0018,0.46,69955822422.72,2.361241382321836
601698,2024-03-12,16.6,0.0024,0.58,70124797839.20001,3.3506816617688315
601698,2024-03-13,16.68,0.0048,0.75,70462748672.16,4.757945972651945
601698,2024-03-14,16.35,-0.019799999999999998,0.52,69068701486.20001,2.614935985531182
601698,2024-03-15,16.46,0.0067,0.41,69533383881.52,4.550889838684302
601698,2024-03-18,16.69,0.013999999999999999,0.57,70504992526.28,0.8489718788721654
601698,2024-03-19,16.61,-0.0048,0.78,70167041693.31999,1.4686678127117445
601698,2024-03-20,16.65,0.0024,0.51,70336017109.79999,1.5616369367412075
601698,2024-03-21,16.5,-0.009000000000000001,0.46,69702359298.0,3.9614830354376753
601698,2024-03-22,16.07,-0.026099999999999998,0.53,67885873570.840004,3.816129573692245
601698,2024-03-25,15.75,-0.0199,0.52,66534070239.0,2.7315900227415466
601698,2024-03-26,15.85,0.0063,0.5,66956508780.2,1.2698242229791186
601698,2024-03-27,15.06,-0.049800000000000004,0.48,63619244304.72,1.6866517124741607
601698,2024-03-28,15.74,0.0452,0.63,66491826384.88,4.526159995934607
601698,2024-03-29,15.94,0.0127,0.47,67336703467.28,3.510510111828453
601698,2024-04-01,15.96,0.0013,0.45,67421191175.520004,3.8778492845404138
601698,2024-04-02,15.7,-0.0163,0.47,66322850968.399994,1.9533071468841934
601698,2024-04-03,15.69,-0.0006,0.4,66280607114.28,0.7464525935284398
601698,2024-04-08,15.49,-0.0127,0.37,65435730031.88,4.20102744580589
601698,2024-04-09,15.36,-0.0084,0.31,64886559928.32,2.1818532769205574
601698,2024-04-10,14.98,-0.024700000000000003,0.34,63281293471.76,4.3315835179146704
601698,2024-04-11,14.79,-0.0127,0.38,62478660243.479996,3.44781501684685
601698,2024-04-12,14.67,-0.008100000000000001,0.26,61971733994.04,0.8073620068689598
601698,2024-04-15,15.01,0.0232,0.52,63408025034.12,3.7741502975282337
601698,2024-04-16,14.48,-0.0353,0.57,61169100765.76,1.4864586401676034
601698,2024-04-17,14.91,0.0297,0.38,62985586492.92,4.976619134590405
601698,2024-04-18,14.96,0.0034000000000000002,0.36,63196805763.520004,2.9113568667858924
601698,2024-04-19,15.08,0.008,0.49,63703732012.96,2.5162548972180705
601698,2024-04-22,15.57,0.0325,0.8,65773680864.840004,4.821992945179887
601698,2024-04-23,15.05,-0.0334,0.54,63577000450.600006,3.6075227551366824
601698,2024-04-24,15.23,0.012,0.36,64337389824.76,3.2734429561997245
601698,2024-04-25,15.04,-0.0125,0.28,63534756596.479996,1.769165949951201
601698,2024-04-26,15.2,0.0106,0.47,64210658262.399994,3.080468034935013
601698,2024-04-29,15.39,0.0125,0.46,65013291490.68,1.4122386631295876
601698,2024-04-30,15.18,-0.013600000000000001,0.4,64126170554.159996,0.52369136189268
601698,2024-05-06,15.36,0.011899999999999999,0.36,64886559928.32,2.460408284543795
601698,2024-05-07,16.24,0.057300000000000004,1.42,68604019090.87999,4.8148244413693915
601698,2024-05-08,15.97,-0.0166,0.83,67463435029.64,3.0776949070455304
601698,2024-05-09,16.16,0.011899999999999999,0.59,68266068257.92,4.705803842295404
601698,2024-05-10,16.03,-0.008,0.53,67716898154.36001,2.6592118441111974
601698,2024-05-13,15.6,-0.0268,0.45,65900412427.2,4.632505039248094
601698,2024-05-14,15.52,-0.0051,0.29,65562461594.24,1.6964053580930414
601698,2024-05-15,15.19,-0.0213,0.33,64168414408.28,1.6115265739039073
601698,2024-05-16,15.28,0.0059,0.28,64548609095.36,4.5274688530557174
601698,2024-05-17,15.43,0.0098,0.28,65182266907.159996,4.572225157424779
601698,2024-05-20,15.51,0.0052,0.31,65520217740.12,1.5321904703978386
601698,2024-05-21,15.22,-0.0187,0.4,64295145970.64,1.800295305223203
601698,2024-05-22,15.41,0.0125,0.38,65097779198.92,1.1205076356515649
601698,2024-05-23,15.14,-0.0175,0.3,63957195137.68,3.3658098785586374
601698,2024-05-24,14.7,-0.0291,0.37,62098465556.399994,3.9566787262037844
601698,2024-05-27,14.86,0.0109,0.21,62774367222.32,1.0628901876939234
601698,2024-05-28,14.84,-0.0013,0.27,62689879514.08,1.2846739773982498
601698,2024-05-29,15.04,0.013500000000000002,0.4,63534756596.479996,2.20197846456509
601698,2024-05-30,15.17,0.0086,0.41,64083926700.04,3.8820474886707745
601698,2024-05-31,15.53,0.023700000000000002,0.71,65604705448.36,4.568356413088892
601698,2024-06-03,15.27,-0.0167,0.48,64506365241.24,3.8877311718181966
601698,2024-06-04,15.04,-0.0151,0.33,63534756596.479996,0.6203873324697302
601698,2024-06-05,15.04,0.0,0.31,63534756596.479996,0.9178884352320631
601698,2024-06-06,14.64,-0.026600000000000002,0.38,61845002431.68,0.6873468561462406
601698,2024-06-07,14.66,0.0014000000000000002,0.23,61929490139.92,1.9984258180265484
601698,2024-06-11,14.79,0.0089,0.24,62478660243.479996,4.189403898953094
601698,2024-06-12,14.8,0.0007000000000000001,0.23,62520904097.600006,3.8575167144620517
601698,2024-06-13,14.79,-0.0007000000000000001,0.22,62478660243.479996,0.8777688325047359
601698,2024-06-14,14.73,-0.0040999999999999995,0.19,62225197118.76,3.651109085423107
601698,2024-06-17,14.73,0.0,0.16,62225197118.76,0.6593525725689506
601698,2024-06-18,14.94,0.0143,0.28,63112318055.28,4.018870138824456
601698,2024-06-19,14.81,-0.0087,0.18,62563147951.72,3.4360005796686393
601698,2024-06-20,14.36,-0.0304,0.3,60662174516.32,2.216011122183057
601698,2024-06-21,14.36,0.0,0.14,60662174516.32,2.476179669579143
601698,2024-06-24,13.82,-0.037599999999999995,0.26,58381006393.840004,3.6749815184689893
601698,2024-06-25,13.7,-0.0087,0.19,57874080144.399994,3.2335001257793414
601698,2024-06-26,14.18,0.035,0.27,59901785142.159996,1.3451820875118523
601698,2024-06-27,13.85,-0.0233,0.2,58507737956.2,2.7650877233689086
601698,2024-06-28,14.06,0.0152,0.26,59394858892.72,3.834080311577165
601698,2024-07-01,14.02,-0.0028000000000000004,0.24,59225883476.24,3.249509717738436
601698,2024-07-02,13.89,-0.009300000000000001,0.16,58676713372.68,1.6983772737410006
601698,2024-07-03,13.69,-0.0144,0.16,57831836290.28,4.868958629692057
601698,2024-07-04,13.43,-0.019,0.17,56733496083.159996,2.8369257053844357
601698,2024-07-05,13.62,0.0141,0.16,57536129311.439995,1.9584323770442826
601698,2024-07-08,13.25,-0.027200000000000002,0.15,55973106709.0,0.9679901744706187
601698,2024-07-09,13.94,0.0521,0.44,58887932643.28,0.5388782251313659
601698,2024-07-10,14.24,0.0215,0.55,60155248266.88,4.840151250751852
601698,2024-07-11,14.47,0.016200000000000003,0.32,61126856911.64,3.649496702893045
601698,2024-07-12,14.38,-0.0062,0.18,60746662224.560005,1.1527593218858074
601698,2024-07-15,14.51,0.009000000000000001,0.25,61295832328.12,4.622875547955585
601698,2024-07-16,14.58,0.0048,0.23,61591539306.96,2.5472551844483884
601698,2024-07-17,14.65,0.0048,0.28,61887246285.8,1.236678308411229
601698,2024-07-18,14.57,-0.0055000000000000005,0.24,61549295452.840004,4.68583639139297
601698,2024-07-19,14.98,0.0281,0.4,63281293471.76,4.432985801579575
601698,2024-07-22,15.01,0.002,0.34,63408025034.12,1.2947985646896916
601698,2024-07-23,14.64,-0.024700000000000003,0.25,61845002431.68,4.123816296121918
601698,2024-07-24,14.66,0.0014000000000000002,0.25,61929490139.92,4.36015936533372
601698,2024-07-25,14.76,0.0068000000000000005,0.17,62351928681.12,0.5235402506674447
601698,2024-07-26,15.16,0.0271,0.42,64041682845.92,4.07769972262407
601698,2024-07-29,15.3,0.0092,0.53,64633096803.600006,1.8032739049876165
601698,2024-07-30,16.83,0.1,1.17,71096406483.95999,2.3042753221177126
601698,2024-07-31,17.54,0.042199999999999994,3.06,74095720126.48,3.9046387846543893
601698,2024-08-01,17.45,-0.0051,2.34,73715525439.4,3.531480553199321
601698,2024-08-02,17.89,0.0252,2.58,75574255020.68001,4.619328593673089
601698,2024-08-05,16.93,-0.0537,2.45,71518845025.16,2.7160694350747514
601698,2024-08-06,17.12,0.011200000000000002,1.6,72321478253.44,2.518953443093219
601698,2024-08-07,17.6,0.027999999999999997,1.88,74349183251.20001,2.6333814072344435
601698,2024-08-08,16.36,-0.0705,1.76,69110945340.31999,3.0682874911587357
601698,2024-08-09,16.0,-0.022000000000000002,1.01,67590166592.0,3.196134534695707
601698,2024-08-12,15.65,-0.0219,0.74,66111631697.8,0.9485585357464945
601698,2024-08-13,15.71,0.0038,0.46,66365094822.520004,4.725846090045301
601698,2024-08-14,15.49,-0.013999999999999999,0.43,65435730031.88,3.056122273385662
601698,2024-08-15,15.6,0.0070999999999999995,0.53,65900412427.2,2.631950852032948
601698,2024-08-16,15.22,-0.024399999999999998,0.53,64295145970.64,2.150173078982879
601698,2024-08-19,15.25,0.002,0.36,64421877533.0,0.5420919431816046
601698,2024-08-20,15.2,-0.0033,0.34,64210658262.399994,4.075065051310732
601698,2024-08-21,15.06,-0.0092,0.33,63619244304.72,3.9090057815546873
601698,2024-08-22,14.91,-0.01,0.46,62985586492.92,3.630880954128079
601698,2024-08-23,14.83,-0.0054,0.37,62647635659.96,4.246106839060326
601698,2024-08-26,14.8,-0.002,0.31,62520904097.600006,2.5839002665333752
601698,2024-08-27,14.52,-0.0189,0.34,61338076182.24,3.0470986795346686
601698,2024-08-28,14.59,0.0048,0.21,61633783161.08,2.261398362561118
601698,2024-08-29,14.74,0.0103,0.28,62267440972.88,3.3711539388954974
601698,2024-08-30,14.97,0.015600000000000001,0.55,63239049617.64,2.409429827475008
601698,2024-09-02,14.47,-0.0334,0.46,61126856911.64,4.314260675969345
601698,2024-09-03,14.54,0.0048,0.23,61422563890.479996,3.515085686880111
601698,2024-09-04,14.37,-0.011699999999999999,0.26,60704418370.439995,1.224453348405551
601698,2024-09-05,14.54,0.0118,0.28,61422563890.479996,2.1347016665099936
601698,2024-09-06,14.32,-0.0151,0.24,60493199099.840004,1.5034085173236846
601698,2024-09-09,14.22,-0.006999999999999999,0.18,60070760558.64,4.512675551972921
601698,2024-09-10,14.43,0.0148,0.24,60957881495.159996,4.280960920143711
601698,2024-09-11,14.35,-0.0055000000000000005,0.21,60619930662.2,1.7852340176308226
601698,2024-09-12,14.24,-0.0077,0.18,60155248266.88,4.104038158459282
601698,2024-09-13,14.17,-0.0049,0.15,59859541288.04,1.2009775307955395
601698,2024-09-18,14.11,-0.0042,0.21,59606078163.32,0.9524984080890373
601698,2024-09-19,14.42,0.022000000000000002,0.26,60915637641.04,3.1211141150226105
601698,2024-09-20,14.29,-0.009000000000000001,0.25,60366467537.479996,2.3937468412918097
601698,2024-09-23,14.47,0.0126,0.29,61126856911.64,0.893806101759003
601698,2024-09-24,14.78,0.021400000000000002,0.54,62436416389.36,2.7961117416858086
601698,2024-09-25,14.82,0.0027,0.73,62605391805.840004,3.446664155539953
601698,2024-09-26,15.33,0.0344,0.61,64759828365.96,3.727183928798549
601698,2024-09-27,16.07,0.0483,0.65,67885873570.840004,0.7278339627387413
601698,2024-09-30,17.25,0.07339999999999999,1.54,72870648357.0,2.2825170762828226
601698,2024-10-08,18.27,0.0591,1.98,77179521477.24,1.1390959263990057
601698,2024-10-09,16.44,-0.1002,1.39,69448896173.28,2.638693423729626
601698,2024-10-10,16.89,0.0274,1.23,71349869608.68001,3.239939321031771
601698,2024-10-11,16.22,-0.0397,0.77,68519531382.63999,2.1513102101126798
601698,2024-10-14,16.88,0.0407,0.88,71307625754.56,0.8401872935271356
601698,2024-10-15,16.79,-0.0053,0.87,70927431067.48,1.3023122170538564
601698,2024-10-16,16.45,-0.0203,0.6,69491140027.4,3.4173292235450345
